gender|first_name|origin
f|MARGIT|norway
f|INGRID*|norway
f|MARGIT|norway
f|MARGIT|norway
f|INGEBORG|norway
f|BORGHILD|norway
f|GUDRUN|norway
f|GUDRUN|norway
f|ELSE|norway
f|INGER|norway
f|INGER|norway
f|ELSE|norway
f|ELSE|norway
f|ÅSE*|norway
f|ELSE|norway
f|ÅSE*|norway
f|ELSE|norway
f|ASTRID*|norway
f|ASTRID*|norway
f|RUTH|norway
f|KARI|norway
f|ANNE|norway
f|KARI|norway
f|RAGNHILD|norway
f|BERIT|norway
f|BERIT|norway
f|BERIT|norway
f|LIV|norway
f|ASTRID*|norway
f|MARIT|norway
f|MARIT|norway
f|GERD|norway
f|TURID|norway
f|ASTRID*|norway
f|BERIT|norway
f|BERIT|norway
f|BERIT|norway
f|GRETHE*|norway
f|GRETHE*|norway
f|GRETHE*|norway
f|GRETHE*|norway
f|GRETHE*|norway
f|BENTE|norway
f|GRETHE*|norway
f|GRETHE*|norway
f|LIV|norway
f|TOVE|norway
f|LIV|norway
f|TORILL*|norway
f|GRETHE*|norway
f|TOVE|norway
f|HEIDI|norway
f|MARIT|norway
f|MARIANNE|norway
f|MARIANNE|norway
f|KRISTIN*|norway
f|HEIDI|norway
f|BENTE|norway
f|MARIANNE|norway
f|MARIANNE|norway
f|MARIANNE|norway
f|HEIDI|norway
f|KRISTIN*|norway
f|NINA|norway
f|MARIANNE|norway
f|MARIANNE|norway
f|ELISABETH*|norway
f|ELISABETH*|norway
f|MARIANNE|norway
f|KRISTIN*|norway
f|MONICA*|norway
f|CAMILLA*|norway
f|MARIANNE|norway
f|KATRINE*|norway
f|LINN|norway
f|ANETTE*|norway
f|MARTE*|norway
f|LINN|norway
f|KATRINE*|norway
f|KATRINE*|norway
f|STINE|norway
f|KATRINE*|norway
f|INGRID*|norway
f|STINE|norway
f|MARIA|norway
f|KRISTINE*|norway
f|MALIN|norway
f|JULIE|norway
f|MARTE*|norway
f|MARIA|norway
f|HANNA*|norway
f|MARIA|norway
f|EMILIE|norway
f|SARA*|norway
f|NORA*|norway
f|INGRID*|norway
f|LINNEA*|norway
f|LEAH*|norway
f|EMILIE|norway
f|MAJA*|norway
f|INGRID*|norway
f|SOFIA*|norway
f|THEA*|norway
f|THEA*|norway
f|EMILIE|norway
f|ELLA|norway
f|EMILIE|norway
f|ELLA|norway
m|NILS*|norway
m|LARS|norway
m|OLAF|norway
m|PEDER|norway
m|PEDER|norway
m|PEDER|norway
m|PEDER|norway
m|LARS|norway
m|PEDER|norway
m|KRISTIAN*|norway
m|PEDER|norway
m|PEDER|norway
m|PEDER|norway
m|PEDER|norway
m|EINAR|norway
m|OLAV|norway
m|EINAR|norway
m|NILS*|norway
m|OLAV|norway
m|OLAF|norway
m|OLAF|norway
m|OLAF|norway
m|OLAV|norway
m|KRISTIAN*|norway
m|OLAV|norway
m|ARNE|norway
m|OLAF|norway
m|SVERRE|norway
m|KARL*|norway
m|SVERRE|norway
m|HARALD|norway
m|SVERRE|norway
m|HARALD|norway
m|OLE|norway
m|HARALD|norway
m|ERLING|norway
m|ERLING|norway
m|ERLING|norway
m|EINAR|norway
m|ROLF|norway
m|OLE|norway
m|OLE|norway
m|ROLF|norway
m|ROLF|norway
m|PER|norway
m|LEIF|norway
m|ROLF|norway
m|ROLF|norway
m|LEIF|norway
m|LEIF|norway
m|ROLF|norway
m|KNUT|norway
m|KNUT|norway
m|LEIF|norway
m|JAN|norway
m|KÅRE|norway
m|KÅRE|norway
m|TOR*|norway
m|KNUT|norway
m|HARALD|norway
m|TOR*|norway
m|TOR*|norway
m|ODD|norway
m|ODD|norway
m|ODD|norway
m|TOR*|norway
m|TOR*|norway
m|KNUT|norway
m|KNUT|norway
m|TOR*|norway
m|KNUT|norway
m|KNUT|norway
m|TERJE|norway
m|ARNE|norway
m|ARNE|norway
m|GEIR|norway
m|KNUT|norway
m|TOR*|norway
m|TERJE|norway
m|TERJE|norway
m|SVEIN|norway
m|SVEIN|norway
m|RUNE|norway
m|TERJE|norway
m|TERJE|norway
m|KJELL|norway
m|OLE|norway
m|MORTEN|norway
m|TOR*|norway
m|TROND|norway
m|TROND|norway
m|MORTEN|norway
m|FRODE|norway
m|FRODE|norway
m|GEIR|norway
m|BJØRN|norway
m|STIAN|norway
m|FRODE|norway
m|ANDERS|norway
m|MORTEN|norway
m|OLE|norway
m|MORTEN|norway
m|ESPEN|norway
m|MORTEN|norway
m|MORTEN|norway
m|KRISTOFFER*|norway
m|ANDREAS|norway
m|LARS|norway
m|DANIEL|norway
m|DANIEL|norway
m|MARTIN|norway
m|DANIEL|norway
m|MARIUS|norway
m|MARIUS|norway
m|JOAKIM*|norway
m|DANIEL|norway
m|JOAKIM*|norway
m|DANIEL|norway
m|ALEXANDER*|norway
m|JONAS|norway
m|JONAS|norway
m|HENRIK|norway
m|KRISTOFFER*|norway
m|SANDER|norway
m|DANIEL|norway
m|ANDREAS|norway
m|SANDER|norway
m|MAGNUS|norway
m|ALEXANDER*|norway
m|JONAS|norway
m|KRISTIAN*|norway
m|WILLIAM|norway
m|MAGNUS|norway
m|ALEXANDER*|norway
m|FILIP*|norway
m|LIAM|norway
m|JAKOB*|norway
m|WILLIAM|norway
m|AKSEL*|norway
f|KRISTINE*|norway
f|KAROLINE*|norway
f|SOFIE*|norway
f|SOFIE*|norway
f|KRISTINE*|norway
f|HELGA|norway
f|HELGA|norway
f|RAGNA|norway
f|HELGA|norway
f|JENNY|norway
f|JENNY|norway
f|JENNY|norway
f|MARGIT|norway
f|BORGHILD|norway
f|JENNY|norway
f|INGA|norway
f|BORGHILD|norway
f|JENNY|norway
f|MARGIT|norway
f|MARTA*|norway
f|JENNY|norway
f|JENNY|norway
f|OLGA|norway
f|JENNY|norway
f|OLGA|norway
f|MARTA*|norway
f|OLGA|norway
f|JENNY|norway
f|INGRID*|norway
f|RUTH|norway
f|MARIE|norway
f|INGRID*|norway
f|INGEBORG|norway
f|INGEBORG|norway
f|ASLAUG|norway
f|MARIE|norway
f|GERD|norway
f|BORGHILD|norway
f|MARGIT|norway
f|MARGIT|norway
f|ASLAUG|norway
f|GUDRUN|norway
f|ÅSE*|norway
f|ÅSE*|norway
f|ELSE|norway
f|ASTRID*|norway
f|BJØRG|norway
f|ÅSE*|norway
f|ÅSE*|norway
f|ÅSE*|norway
f|ELSE|norway
f|INGRID*|norway
f|INGRID*|norway
f|ELSE|norway
f|LIV|norway
f|SOLVEIG|norway
f|SOLVEIG|norway
f|SOLVEIG|norway
f|MARIT|norway
f|MARIT|norway
f|ASTRID*|norway
f|TURID|norway
f|TURID|norway
f|MARIT|norway
f|GRETHE*|norway
f|EVA|norway
f|EVA|norway
f|GRETHE*|norway
f|BJØRG|norway
f|BJØRG|norway
f|BJØRG|norway
f|EVA|norway
f|BERIT|norway
f|EVA|norway
f|EVA|norway
f|WENCHE|norway
f|WENCHE|norway
f|LIV|norway
f|TOVE|norway
f|EVA|norway
f|NINA|norway
f|HEIDI|norway
f|TOVE|norway
f|BENTE|norway
f|MARIT|norway
f|TOVE|norway
f|TONE|norway
f|TONE|norway
f|MONICA*|norway
f|HEGE|norway
f|TONE|norway
f|LINDA|norway
f|KRISTIN*|norway
f|MARIANNE|norway
f|KRISTIN*|norway
f|LINE|norway
f|KRISTIN*|norway
f|HILDE|norway
f|HEIDI|norway
f|HILDE|norway
f|MONICA*|norway
f|ELISABETH*|norway
f|KRISTIN*|norway
f|KRISTIN*|norway
f|LINDA|norway
f|LINDA|norway
f|ANNE|norway
f|ANETTE*|norway
f|MARTE*|norway
f|CHRISTINA*|norway
f|MARIA|norway
f|KATRINE*|norway
f|STINE|norway
f|KATRINE*|norway
f|INGRID*|norway
f|INGRID*|norway
f|MALIN|norway
f|CAMILLA*|norway
f|VILDE|norway
f|EMMA|norway
f|MARTE*|norway
f|INGRID*|norway
f|EMILIE|norway
f|HANNA*|norway
f|HANNA*|norway
f|MALIN|norway
f|EMILIE|norway
f|INGRID*|norway
f|INGRID*|norway
f|INGRID*|norway
f|THEA*|norway
f|EMILIE|norway
f|LEAH*|norway
f|LINNEA*|norway
f|ANNA|norway
f|LEAH*|norway
f|EMILIE|norway
f|SOFIA*|norway
f|AMALIE|norway
m|MARTIN|norway
m|ANDREAS|norway
m|LARS|norway
m|ANDERS|norway
m|LARS|norway
m|NILS*|norway
m|JOHANNES|norway
m|MARTIN|norway
m|ANDERS|norway
m|LARS|norway
m|LARS|norway
m|JOHANNES|norway
m|SIGURD|norway
m|JOHANNES|norway
m|LARS|norway
m|EINAR|norway
m|PEDER|norway
m|HARALD|norway
m|HARALD|norway
m|NILS*|norway
m|OLAV|norway
m|ERLING|norway
m|ERLING|norway
m|SVERRE|norway
m|SVERRE|norway
m|OLAF|norway
m|HÅKON*|norway
m|HARALD|norway
m|SVERRE|norway
m|HARALD|norway
m|SVERRE|norway
m|KARL*|norway
m|ERLING|norway
m|ERLING|norway
m|OLE|norway
m|KARL*|norway
m|KÅRE|norway
m|LEIF|norway
m|ROLF|norway
m|SVERRE|norway
m|PER|norway
m|EINAR|norway
m|OLE|norway
m|OLE|norway
m|LEIF|norway
m|GUNNAR|norway
m|HANS|norway
m|HANS|norway
m|KNUT|norway
m|ROLF|norway
m|KNUT|norway
m|HANS|norway
m|GUNNAR|norway
m|HANS|norway
m|OLAV|norway
m|HANS|norway
m|TOR*|norway
m|KNUT|norway
m|SVEIN|norway
m|TOR*|norway
m|HARALD|norway
m|SVEIN|norway
m|KNUT|norway
m|TOR*|norway
m|TOR*|norway
m|HARALD|norway
m|ODD|norway
m|TOR*|norway
m|ODD|norway
m|TERJE|norway
m|TERJE|norway
m|TERJE|norway
m|KNUT|norway
m|KNUT|norway
m|KNUT|norway
m|KNUT|norway
m|TOR*|norway
m|KNUT|norway
m|KNUT|norway
m|RUNE|norway
m|KNUT|norway
m|TERJE|norway
m|TROND|norway
m|LARS|norway
m|SVEIN|norway
m|KNUT|norway
m|KNUT|norway
m|TERJE|norway
m|LARS|norway
m|TOR*|norway
m|TERJE|norway
m|PER|norway
m|TOR*|norway
m|TROND|norway
m|KRISTIAN*|norway
m|GEIR|norway
m|BJØRN|norway
m|ANDERS|norway
m|OLE|norway
m|BJØRN|norway
m|ØYVIND*|norway
m|BJØRN|norway
m|OLE|norway
m|ESPEN|norway
m|KRISTOFFER*|norway
m|OLE|norway
m|ANDERS|norway
m|MARTIN|norway
m|ANDERS|norway
m|MARTIN|norway
m|MARIUS|norway
m|JOAKIM*|norway
m|JOAKIM*|norway
m|JOAKIM*|norway
m|OLE|norway
m|ALEXANDER*|norway
m|JONAS|norway
m|ALEXANDER*|norway
m|THOMAS*|norway
m|THOMAS*|norway
m|HENRIK|norway
m|JONAS|norway
m|HENRIK|norway
m|KRISTOFFER*|norway
m|ALEXANDER|norway
m|MAGNUS|norway
m|SEBASTIAN|norway
m|ELIAS|norway
m|KRISTIAN*|norway
m|WILLIAM|norway
m|OLIVER|norway
m|OLIVER|norway
m|MARKUS*|norway
m|MAGNUS|norway
m|MAGNUS|norway
m|OSKAR*|norway
m|NOAH*|norway
m|ELIAS|norway
m|HENRIK|norway
f|JOHANNE|norway
f|HANNA|norway
f|KRISTINE*|norway
f|RAGNA|norway
f|OLGA|norway
f|JOHANNE|norway
f|KRISTINE*|norway
f|JENNY|norway
f|SIGRID|norway
f|MARGIT|norway
f|MARGIT|norway
f|ANNE|norway
f|BORGHILD|norway
f|HELGA|norway
f|BORGHILD|norway
f|KAREN|norway
f|MARGIT|norway
f|GUDRUN|norway
f|GUDRUN|norway
f|JENNY|norway
f|GUDRUN|norway
f|OLGA|norway
f|JENNY|norway
f|OLGA|norway
f|SIGNE|norway
f|JENNY|norway
f|SOLVEIG|norway
f|INGRID*|norway
f|OLGA|norway
f|SIGNE|norway
f|RUTH|norway
f|MARIE|norway
f|MARIE|norway
f|ASLAUG|norway
f|MARIE|norway
f|BORGHILD|norway
f|INGEBORG|norway
f|MARIE|norway
f|MARIE|norway
f|MARY|norway
f|GUDRUN|norway
f|ÅSE*|norway
f|MARY|norway
f|RANDI|norway
f|ASLAUG|norway
f|RANDI|norway
f|ANNA|norway
f|ANNE|norway
f|ANNE|norway
f|ANNA|norway
f|ANNE|norway
f|ASTRID*|norway
f|KARI|norway
f|ÅSE*|norway
f|ÅSE*|norway
f|ELSE|norway
f|ELSE|norway
f|ELSE|norway
f|SOLVEIG|norway
f|TURID|norway
f|TURID|norway
f|ASTRID*|norway
f|ASTRID*|norway
f|GRETHE*|norway
f|EVA|norway
f|ASTRID*|norway
f|GRETHE*|norway
f|GERD|norway
f|RANDI|norway
f|RANDI|norway
f|RANDI|norway
f|RANDI|norway
f|RANDI|norway
f|BERIT|norway
f|BERIT|norway
f|BERIT|norway
f|TOVE|norway
f|WENCHE|norway
f|EVA|norway
f|MARIANNE|norway
f|LIV|norway
f|LIV|norway
f|ANITA|norway
f|TONE|norway
f|ANITA|norway
f|MARIT|norway
f|MONA|norway
f|ANN|norway
f|KRISTIN*|norway
f|KRISTIN*|norway
f|KRISTIN*|norway
f|TONE|norway
f|MARIANNE|norway
f|HEIDI|norway
f|ANITA|norway
f|NINA|norway
f|ELIN|norway
f|HEGE|norway
f|NINA|norway
f|KRISTIN*|norway
f|SILJE|norway
f|KRISTIN*|norway
f|LINN|norway
f|ANETTE*|norway
f|MARIANNE|norway
f|ANNE|norway
f|MARTE*|norway
f|ANNE|norway
f|CHRISTINA*|norway
f|LINN|norway
f|CHRISTINA*|norway
f|INGRID*|norway
f|INGRID*|norway
f|JULIE|norway
f|MARIA|norway
f|HELENE|norway
f|MARIA|norway
f|VILDE|norway
f|EMMA|norway
f|SILJE|norway
f|NORA*|norway
f|MARTE*|norway
f|HANNA*|norway
f|INGRID*|norway
f|INGRID*|norway
f|INGRID*|norway
f|MARIA|norway
f|ANNA|norway
f|JULIE|norway
f|MAJA*|norway
f|IDA|norway
f|JULIE|norway
f|IDA*|norway
f|EMILIE|norway
f|LINNEA*|norway
f|ANNA*|norway
f|INGRID*|norway
f|INGRID*|norway
f|MAJA*|norway
m|LARS|norway
m|PEDER|norway
m|PEDER|norway
m|MARTIN|norway
m|OLAF|norway
m|MARTIN|norway
m|LARS|norway
m|JOHANNES|norway
m|JOHANNES|norway
m|JOHANNES|norway
m|OSKAR*|norway
m|LARS|norway
m|LARS|norway
m|HARALD|norway
m|JOHANNES|norway
m|PEDER|norway
m|JOHANNES|norway
m|PEDER|norway
m|NILS*|norway
m|HARALD|norway
m|SVERRE|norway
m|KRISTIAN*|norway
m|HARALD|norway
m|ARNE|norway
m|KRISTIAN*|norway
m|SVERRE|norway
m|HARALD|norway
m|ERLING|norway
m|ERLING|norway
m|ERLING|norway
m|OLAF|norway
m|ERLING|norway
m|KARL*|norway
m|KARL*|norway
m|KARL*|norway
m|HARALD|norway
m|KARL*|norway
m|KÅRE|norway
m|ODD|norway
m|ERLING|norway
m|EINAR|norway
m|PER|norway
m|KNUT|norway
m|LEIF|norway
m|KNUT|norway
m|JOHN|norway
m|JOHN|norway
m|EINAR|norway
m|JOHN|norway
m|HANS|norway
m|LEIF|norway
m|LEIF|norway
m|JOHN|norway
m|GUNNAR|norway
m|GUNNAR|norway
m|TOR*|norway
m|GUNNAR|norway
m|KÅRE|norway
m|TOR*|norway
m|KNUT|norway
m|KNUT|norway
m|KNUT|norway
m|TOR*|norway
m|KNUT|norway
m|HARALD|norway
m|ODD|norway
m|TERJE|norway
m|TERJE|norway
m|TERJE|norway
m|ODD|norway
m|ODD|norway
m|ODD|norway
m|ODD|norway
m|ODD|norway
m|GEIR|norway
m|ARNE|norway
m|ARNE|norway
m|RUNE|norway
m|MORTEN|norway
m|KNUT|norway
m|RUNE|norway
m|KNUT|norway
m|OLE|norway
m|KNUT|norway
m|TROND|norway
m|LARS|norway
m|TERJE|norway
m|TROND|norway
m|TERJE|norway
m|TERJE|norway
m|TOR*|norway
m|TOR*|norway
m|OLE|norway
m|OLE|norway
m|PER|norway
m|OLE|norway
m|ESPEN|norway
m|RUNE|norway
m|RUNE|norway
m|ESPEN|norway
m|TOR*|norway
m|ESPEN|norway
m|JAN|norway
m|ANDREAS|norway
m|OLE|norway
m|ESPEN|norway
m|MARIUS|norway
m|DANIEL|norway
m|MARTIN|norway
m|ANDERS|norway
m|ANDERS|norway
m|STIAN|norway
m|OLE|norway
m|OLE|norway
m|ALEXANDER*|norway
m|HENRIK|norway
m|MAGNUS|norway
m|MARIUS|norway
m|MAGNUS|norway
m|ALEXANDER*|norway
m|DANIEL|norway
m|MARIUS|norway
m|MAGNUS|norway
m|DANIEL|norway
m|SANDER|norway
m|HENRIK|norway
m|EMIL|norway
m|HENRIK|norway
m|ANDREAS|norway
m|KRISTIAN*|norway
m|ALEXANDER*|norway
m|ALEXANDER*|norway
m|OLIVER|norway
m|ISAK*|norway
m|HENRIK|norway
m|EMIL|norway
m|EMIL|norway
m|HENRIK|norway
m|ELIAS|norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
f||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
m||norway
